"id","media_type","timestamp","like_count","comments_count","hashtag"
"72681040959659469_6225813291","reel",2025-09-08 01:00:00,66,1,"#AppleEvent2025"
"99373725050825883_0847874610","image",2025-09-29 02:00:00,381,9,"#AppleEvent2025"
"70844754905281624_0399810204","reel",2025-08-12 14:00:00,119,0,"#AppleEvent2025"
"62300506517093670_7587485672","reel",2025-09-13 04:00:00,246,8,"#AppleEvent2025"
"33825060971305274_2294864509","image",2025-09-20 06:00:00,122,3,"#AppleEvent2025"
"29236852533149374_3552200670","image",2025-09-30,226,11,"#AppleEvent2025"
"87280267892319059_3186899508","image",2025-08-13 14:00:00,75,2,"#AppleEvent2025"
"69533422738039129_5636269102","image",2025-09-13 03:00:00,357,13,"#AppleEvent2025"
"69899920287986900_0638610457","image",2025-09-02 16:00:00,339,13,"#AppleEvent2025"
"04769471405326747_0476467927","carousel",2025-10-04 07:00:00,43,1,"#AppleEvent2025"
"63362189627756710_3639632151","carousel",2025-09-23 16:00:00,520,14,"#AppleEvent2025"
"36593625172732927_3766493321","carousel",2025-09-13 01:00:00,64,3,"#AppleEvent2025"
"00842005716268586_5387770940","image",2025-10-01 01:00:00,418,14,"#AppleEvent2025"
"29278573284805070_5492852288","carousel",2025-10-08 11:00:00,464,12,"#AppleEvent2025"
"61128522257992102_3831292871","carousel",2025-08-03 08:00:00,88,4,"#AppleEvent2025"
"30175790410225072_7223667387","image",2025-09-03 20:00:00,382,9,"#AppleEvent2025"
"29154659909945935_6528506527","reel",2025-07-21 11:00:00,133,3,"#AppleEvent2025"
"65647130184630759_3460954264","carousel",2025-09-05 08:00:00,147,6,"#AppleEvent2025"
"54316201162667010_5859264774","carousel",2025-08-14 04:00:00,825,23,"#AppleEvent2025"
"33161230609200813_6397884821","image",2025-09-08 14:00:00,989,32,"#AppleEvent2025"
"93250891212585561_9516290718","reel",2025-09-07 11:00:00,679,24,"#AppleEvent2025"
"83998732226921740_6734441266","carousel",2025-09-26 13:00:00,681,19,"#AppleEvent2025"
"73279086759652650_8957255872","image",2025-09-02 16:00:00,516,14,"#AppleEvent2025"
"80895047640983539_1746492852","image",2025-08-23 13:00:00,46,4,"#AppleEvent2025"
"51428561979189151_7221890827","reel",2025-09-27 18:00:00,205,9,"#AppleEvent2025"
"24546916781205865_2455740720","carousel",2025-10-02 09:00:00,203,5,"#AppleEvent2025"
"36539215092704271_5744869902","image",2025-08-16 06:00:00,182,8,"#AppleEvent2025"
"15341894830960911_9295570021","image",2025-10-03 06:00:00,221,6,"#AppleEvent2025"
"67342568607319906_2990584865","carousel",2025-10-03,101,2,"#AppleEvent2025"
"47114368126177197_4456142455","image",2025-07-13 05:00:00,54,2,"#AppleEvent2025"
"62484295887225756_7330155114","carousel",2025-09-28 18:00:00,2172,72,"#AppleEvent2025"
"52388359158458563_4307485889","image",2025-08-26 03:00:00,647,14,"#AppleEvent2025"
"64100148925501563_9815327940","image",2025-07-29 13:00:00,39,1,"#AppleEvent2025"
"85503937909062030_0114677102","reel",2025-07-26 06:00:00,177,4,"#AppleEvent2025"
"10890331675211581_7740153414","image",2025-10-05 13:00:00,66,2,"#AppleEvent2025"
"62091906082588644_5076528550","image",2025-09-13 16:00:00,96,4,"#AppleEvent2025"
"82310126314939240_8269100448","carousel",2025-09-27,1010,36,"#AppleEvent2025"
"06218856877972360_9592614101","image",2025-09-16 09:00:00,319,7,"#AppleEvent2025"
"88983723311339129_1475985994","image",2025-09-11 22:00:00,441,18,"#AppleEvent2025"
"06160041863071778_9365002055","image",2025-09-17 09:00:00,157,4,"#AppleEvent2025"
"96951586291327354_0243774958","image",2025-10-06 04:00:00,343,11,"#AppleEvent2025"
"72337881632250576_8048439208","carousel",2025-08-18 04:00:00,87,5,"#AppleEvent2025"
"30669945877049501_6624468335","reel",2025-09-12 01:00:00,0,84,"#AppleEvent2025"
"87241674937185842_8566015832","reel",2025-08-21 07:00:00,252,6,"#AppleEvent2025"
"08461272426894933_7653504986","carousel",2025-09-30 11:00:00,517,17,"#AppleEvent2025"
"78779976618094485_7483335167","image",2025-09-22 08:00:00,300,9,"#AppleEvent2025"
"48982509197153779_3042702218","carousel",2025-09-25,222,6,"#AppleEvent2025"
"53531784832282569_9177533707","image",2025-08-21 09:00:00,104,6,"#AppleEvent2025"
"47377842384959534_8941019368","image",2025-10-03 04:00:00,50,2,"#AppleEvent2025"
"52812897532476324_1015196709","image",2025-09-21 17:00:00,246,9,"#AppleEvent2025"
"77902861004308998_6974202230","image",2025-09-06,53,3,"#AppleEvent2025"
"15266957769843141_2112830138","image",2025-10-06 16:00:00,361,12,"#AppleEvent2025"
"60871783686457765_2453281605","reel",2025-09-28 08:00:00,145,10,"#AppleEvent2025"
"31553131695585951_6247729302","reel",2025-09-26 19:00:00,165,4,"#AppleEvent2025"
"85010838596993088_1445792115","carousel",2025-09-08 13:00:00,486,9,"#AppleEvent2025"
"30059468917320019_0282642301","reel",2025-08-26 07:00:00,194,5,"#AppleEvent2025"
"91246677648906435_8877164581","reel",2025-09-01 21:00:00,196,4,"#AppleEvent2025"
"39767158627625381_2366763452","image",2025-09-09 20:00:00,61,0,"#AppleEvent2025"
"16762660284418267_1023998223","image",2025-08-11,75,1,"#AppleEvent2025"
"85640666743114228_7225491228","image",2025-09-07 03:00:00,142,3,"#AppleEvent2025"
"53748038010486833_0160393002","image",2025-09-21 10:00:00,437,12,"#AppleEvent2025"
"07386366273805503_9161802195","carousel",2025-08-03 20:00:00,489,16,"#AppleEvent2025"
"91020281750090385_7219573310","image",2025-10-05 17:00:00,35,1,"#AppleEvent2025"
"04049924354595432_5021764817","reel",2025-09-05 13:00:00,340,0,"#AppleEvent2025"
"34652609642367119_0074835243","carousel",2025-09-28 17:00:00,138,5,"#AppleEvent2025"
"50726403132650311_7309463394","carousel",2025-09-22 16:00:00,128,8,"#AppleEvent2025"
"99334492320425647_1634615390","carousel",2025-09-30 14:00:00,173,11,"#AppleEvent2025"
"00111227544184725_7677695892","carousel",2025-09-04 13:00:00,468,12,"#AppleEvent2025"
"71063790225991440_9755190118","image",2025-10-09 04:00:00,245,3,"#AppleEvent2025"
"76112926668784823_1866472339","carousel",2025-09-06 23:00:00,162,5,"#AppleEvent2025"
"54680000200186463_3805890247","image",2025-10-08 06:00:00,62,6,"#AppleEvent2025"
"86117866784550991_2970068207","image",2025-08-04 08:00:00,228,9,"#AppleEvent2025"
"85155516723080549_7906144446","carousel",2025-09-05 02:00:00,136,5,"#AppleEvent2025"
"03385489281149637_2896622461","reel",2025-09-28 16:00:00,84,1,"#AppleEvent2025"
"49646607642313840_7887694080","carousel",2025-08-30 04:00:00,474,15,"#AppleEvent2025"
"29610230176007095_5488924891","image",2025-09-16 15:00:00,0,3,"#AppleEvent2025"
"19788990207066486_0047032891","reel",2025-08-31 13:00:00,137,6,"#AppleEvent2025"
"74517219903346318_6658565534","carousel",2025-07-28 08:00:00,359,13,"#AppleEvent2025"
"03781535464450080_3688903448","carousel",2025-09-29 08:00:00,201,6,"#AppleEvent2025"
"31145544667442119_6572117948","reel",2025-07-31 14:00:00,0,8,"#AppleEvent2025"
"09510186657264796_6787230529","carousel",2025-09-07 04:00:00,191,7,"#AppleEvent2025"
"42258860518602847_4172566563","image",2025-08-01 06:00:00,775,24,"#AppleEvent2025"
"90977359557862742_9122714213","image",2025-08-29 04:00:00,63,1,"#AppleEvent2025"
"94290960256066124_9145653237","image",2025-09-10 21:00:00,638,19,"#AppleEvent2025"
"30346947074703479_5378343663","image",2025-09-19 06:00:00,334,11,"#AppleEvent2025"
"56779916515911327_5414336687","image",2025-09-20 15:00:00,641,10,"#AppleEvent2025"
"34717711220520090_1961294066","carousel",2025-09-21 22:00:00,133,5,"#AppleEvent2025"
"85176040952163962_2284953323","carousel",2025-09-16 03:00:00,212,4,"#AppleEvent2025"
"47706595803688122_0692461715","image",2025-10-01 12:00:00,50,2,"#AppleEvent2025"
"85508774105719283_5390827466","carousel",2025-09-26 21:00:00,448,19,"#AppleEvent2025"
"54896988412102666_4988023387","image",2025-08-01,148,4,"#AppleEvent2025"
"21526358488333563_8168813185","carousel",2025-09-24 06:00:00,1339,31,"#AppleEvent2025"
"30557883383033723_9930593720","image",2025-08-22 08:00:00,361,11,"#AppleEvent2025"
"20460419470726413_0273299772","reel",2025-08-25 12:00:00,63,3,"#AppleEvent2025"
"16228822503369543_2234922597","carousel",2025-08-05 21:00:00,0,8,"#AppleEvent2025"
"59378422494564303_9828904386","reel",2025-08-28 17:00:00,385,9,"#AppleEvent2025"
"52858290355280727_7842252827","image",2025-08-02 05:00:00,267,11,"#AppleEvent2025"
"06680359197218001_3107699327","carousel",2025-08-18 07:00:00,106,4,"#AppleEvent2025"
"91479513350141387_6559432599","carousel",2025-09-15 03:00:00,172,7,"#AppleEvent2025"
"98971694533775770_0919345450","carousel",2025-07-28 11:00:00,608,17,"#AppleEvent2025"
"41848259298032247_5094773425","carousel",2025-08-13 07:00:00,421,11,"#AppleEvent2025"
"20858376524179151_7369342200","carousel",2025-09-24 02:00:00,63,4,"#AppleEvent2025"
"40263831598721121_3323212521","carousel",2025-10-09 02:00:00,116,2,"#AppleEvent2025"
"84320061201259041_4919311168","reel",2025-09-02 01:00:00,497,17,"#AppleEvent2025"
"03441737249746668_5692692335","image",2025-08-27 01:00:00,991,31,"#AppleEvent2025"
"92235681628695818_5246480364","reel",2025-09-29 06:00:00,382,11,"#AppleEvent2025"
"55943397922013941_6246568924","image",2025-07-20 07:00:00,349,6,"#AppleEvent2025"
"96018914363557148_5738112269","image",2025-10-03 15:00:00,606,19,"#AppleEvent2025"
"59091068697507587_2122964609","reel",2025-10-03 17:00:00,694,23,"#AppleEvent2025"
"16837810983183952_0931606990","image",2025-08-08 04:00:00,86,3,"#AppleEvent2025"
"64290212083015990_0327745633","image",2025-10-07 13:00:00,198,9,"#AppleEvent2025"
"57819888600399206_3746061057","reel",2025-09-27 04:00:00,68,1,"#AppleEvent2025"
"96716513815688753_8181805800","image",2025-09-25 11:00:00,75,4,"#AppleEvent2025"
"96154781876124387_6652922762","carousel",2025-09-13 11:00:00,320,11,"#AppleEvent2025"
"48005373073148476_0911144680","image",2025-10-08 18:00:00,613,16,"#AppleEvent2025"
"16110146280610267_8801241278","carousel",2025-09-05 19:00:00,124,4,"#AppleEvent2025"
"34178456820486125_5555591658","carousel",2025-09-30 10:00:00,164,0,"#AppleEvent2025"
"68701274310901744_9696443624","carousel",2025-08-20 15:00:00,304,8,"#AppleEvent2025"
"89609680751580140_7120940710","image",2025-08-25 14:00:00,311,7,"#AppleEvent2025"
"99058922381944139_7462684910","carousel",2025-10-05 14:00:00,0,39,"#AppleEvent2025"
"99299475829231153_2128817135","image",2025-08-28 23:00:00,180,2,"#AppleEvent2025"
"01237635232058663_2956151342","carousel",2025-08-08 07:00:00,42,1,"#AppleEvent2025"
"16298087786408252_1319798110","image",2025-09-19 12:00:00,157,4,"#AppleEvent2025"
"03236557046104471_5599317498","carousel",2025-09-25 21:00:00,178,7,"#AppleEvent2025"
"01868310592768870_4384978291","image",2025-09-11 04:00:00,0,4,"#AppleEvent2025"
"71493641673409962_4658273507","image",2025-08-06 06:00:00,176,4,"#AppleEvent2025"
"40301887795449025_7505663163","image",2025-08-22 16:00:00,60,4,"#AppleEvent2025"
"84533984470967063_8677450964","image",2025-09-29 23:00:00,207,0,"#AppleEvent2025"
"66773532376810329_4481024044","carousel",2025-07-15 01:00:00,551,19,"#AppleEvent2025"
"85590029966710142_9542462083","reel",2025-08-13 07:00:00,0,3,"#AppleEvent2025"
"55807110821428660_5277168834","image",2025-10-01 11:00:00,311,10,"#AppleEvent2025"
"13109028560561605_5576025713","image",2025-08-25 02:00:00,633,10,"#AppleEvent2025"
"63493520690442654_4389657469","carousel",2025-09-26 09:00:00,436,9,"#AppleEvent2025"
"23070518638760369_0305354500","reel",2025-09-04 13:00:00,45,1,"#AppleEvent2025"
"40386453607740154_5112805261","reel",2025-09-17 12:00:00,50,2,"#AppleEvent2025"
"05790770036421995_9431296356","reel",2025-09-12 21:00:00,88,1,"#AppleEvent2025"
"13875973820537791_0574457723","carousel",2025-10-04 18:00:00,165,8,"#AppleEvent2025"
"93167169353277354_3644830139","carousel",2025-08-17 10:00:00,17,1,"#AppleEvent2025"
"42066866339531853_7057631341","image",2025-09-30 13:00:00,177,6,"#AppleEvent2025"
"06853411217311483_6282010851","reel",2025-09-17 14:00:00,306,7,"#AppleEvent2025"
"10973227837844099_7203166475","reel",2025-10-01 07:00:00,135,5,"#AppleEvent2025"
"82717894106567901_2155477158","image",2025-09-05 21:00:00,60,0,"#AppleEvent2025"
"32229622053091893_3347376836","reel",2025-08-17 07:00:00,50,4,"#AppleEvent2025"
"97303574799811367_0441671397","carousel",2025-09-20 05:00:00,303,12,"#AppleEvent2025"
"71494930461250340_2015707951","carousel",2025-08-29 21:00:00,82,2,"#AppleEvent2025"
"14097604723136384_8074345068","image",2025-08-26 23:00:00,58,4,"#AppleEvent2025"
"48088284037489558_6156130360","reel",2025-09-11 21:00:00,227,8,"#AppleEvent2025"
"65008942324485012_2450685884","image",2025-08-13 03:00:00,56,4,"#AppleEvent2025"
"97971389902618594_5628646348","reel",2025-09-18 20:00:00,181,3,"#AppleEvent2025"
"50376447402792332_9923942043","image",2025-08-03 02:00:00,192,6,"#AppleEvent2025"
"39690447058692560_3429437924","reel",2025-07-26 17:00:00,371,11,"#AppleEvent2025"
"72171295468591283_9483521984","image",2025-09-10 20:00:00,266,10,"#AppleEvent2025"
"54254121031749659_8644932988","carousel",2025-10-07 11:00:00,295,8,"#AppleEvent2025"
"41556099347966444_5998793513","image",2025-07-17 03:00:00,222,6,"#AppleEvent2025"
"73756512380573544_4660333666","carousel",2025-10-01 04:00:00,60,0,"#AppleEvent2025"
"70541975691079208_9207934737","reel",2025-08-27 02:00:00,723,31,"#AppleEvent2025"
"18616545622579566_9910821348","carousel",2025-08-12 15:00:00,128,7,"#AppleEvent2025"
"33330741084558517_0996257819","carousel",2025-09-27 05:00:00,104,4,"#AppleEvent2025"
"87691425157755793_4250278334","reel",2025-09-25 17:00:00,31,0,"#AppleEvent2025"
"07303529316886320_2766218995","carousel",2025-10-01 02:00:00,325,6,"#AppleEvent2025"
"83464024389812998_2548596332","carousel",2025-08-29 08:00:00,72,0,"#AppleEvent2025"
"36397913031147351_7540765868","reel",2025-09-05 09:00:00,496,12,"#AppleEvent2025"
"21495004390681260_4936952696","carousel",2025-07-15 09:00:00,337,11,"#AppleEvent2025"
"91820234333556314_8961435308","carousel",2025-09-08 14:00:00,208,6,"#AppleEvent2025"
"24942500897830984_7646272226","carousel",2025-07-27,326,11,"#AppleEvent2025"
"91844371998263093_0987062285","image",2025-08-01 04:00:00,62,1,"#AppleEvent2025"
"81749977504403338_7697991745","carousel",2025-07-28 08:00:00,369,20,"#AppleEvent2025"
"14210423078073737_9856432764","reel",2025-09-02 02:00:00,206,11,"#AppleEvent2025"
"74160589033913717_6914473515","carousel",2025-09-24 03:00:00,135,7,"#AppleEvent2025"
"87301349468692267_5264276654","carousel",2025-09-23 14:00:00,310,10,"#AppleEvent2025"
"45582902006236016_4559752904","carousel",2025-08-10 04:00:00,205,0,"#AppleEvent2025"
"81911858476989778_7317333578","image",2025-09-08 17:00:00,586,16,"#AppleEvent2025"
"77421042704497951_7653186270","carousel",2025-08-30 12:00:00,230,10,"#AppleEvent2025"
"25147519727847960_5459757216","reel",2025-09-09 10:00:00,41,1,"#AppleEvent2025"
"47714933586314151_4730975105","carousel",2025-07-30 22:00:00,338,11,"#AppleEvent2025"
"11326663513268564_2939437867","reel",2025-09-17 10:00:00,254,9,"#AppleEvent2025"
"54516152907054562_5188953277","image",2025-10-06 15:00:00,609,17,"#AppleEvent2025"
"86604417461077646_3956165540","image",2025-08-27 03:00:00,272,9,"#AppleEvent2025"
"74761082862513394_5005809784","carousel",2025-10-01 19:00:00,321,10,"#AppleEvent2025"
"57598377411114118_4747389062","reel",2025-08-23 04:00:00,16,0,"#AppleEvent2025"
"56372263306328944_6118370457","image",2025-09-14 20:00:00,58,1,"#AppleEvent2025"
"41876072854456949_7515319734","carousel",2025-08-08 10:00:00,341,9,"#AppleEvent2025"
"23960935560307888_0487970911","image",2025-09-17 19:00:00,387,8,"#AppleEvent2025"
"04357014653057127_0814371598","carousel",2025-08-03 14:00:00,659,22,"#AppleEvent2025"
"14879644428872104_0557691192","image",2025-09-13 18:00:00,244,8,"#AppleEvent2025"
"18982606407772303_2922849766","image",2025-09-17 01:00:00,257,11,"#AppleEvent2025"
"30562903245174686_0798433124","image",2025-08-23 22:00:00,1511,52,"#AppleEvent2025"
"33592802556866969_9530156924","image",2025-09-19 18:00:00,211,6,"#AppleEvent2025"
"53281820042254886_8572237129","carousel",2025-08-04 09:00:00,147,4,"#AppleEvent2025"
"69100768358677223_0378790609","reel",2025-07-26 18:00:00,326,10,"#AppleEvent2025"
"33875498396186976_9647329069","reel",2025-07-17 13:00:00,150,6,"#AppleEvent2025"
"67695306050942142_0027178197","reel",2025-10-07 03:00:00,158,2,"#AppleEvent2025"
"87605389642894932_0119588854","image",2025-08-20 14:00:00,290,15,"#AppleEvent2025"
"56511643226609896_4721524651","reel",2025-09-20 10:00:00,619,25,"#AppleEvent2025"
"19657519997703738_5045237712","carousel",2025-10-04 23:00:00,145,4,"#AppleEvent2025"
"67984226041600254_5557350788","carousel",2025-08-02 14:00:00,81,1,"#AppleEvent2025"
"50250843780134184_3205626288","carousel",2025-08-06 19:00:00,155,0,"#AppleEvent2025"
"92534344457545623_2108708581","image",2025-09-23 10:00:00,636,15,"#AppleEvent2025"
"41475135221588258_2292809265","reel",2025-08-29 23:00:00,126,2,"#AppleEvent2025"
"03418703377182570_0115166748","carousel",2025-10-03 08:00:00,68,3,"#AppleEvent2025"
"36408596790090129_9014258532","carousel",2025-10-03 07:00:00,272,5,"#AppleEvent2025"
"90618403578773446_3469862301","carousel",2025-08-30,0,2,"#AppleEvent2025"
"31064831070639961_1985596504","image",2025-09-10 11:00:00,82,1,"#AppleEvent2025"
"20745734138340329_0470653826","image",2025-09-30 12:00:00,96,3,"#AppleEvent2025"
"72806067255893130_8991679401","image",2025-09-05 07:00:00,389,5,"#AppleEvent2025"
"06773906703678291_9938651132","image",2025-07-19 05:00:00,126,2,"#AppleEvent2025"
"00635947941311627_8559323665","carousel",2025-09-30 19:00:00,124,3,"#AppleEvent2025"
"70556283414682477_2124611126","reel",2025-09-28 04:00:00,379,0,"#AppleEvent2025"
"70741292059789680_8316231577","image",2025-08-03 20:00:00,99,1,"#AppleEvent2025"
"16271889079655438_1426467210","carousel",2025-09-10 10:00:00,237,3,"#AppleEvent2025"
"24651390136015483_6972902061","reel",2025-07-29 13:00:00,928,29,"#AppleEvent2025"
"07691486543884367_4381384894","reel",2025-10-06 04:00:00,150,2,"#AppleEvent2025"
"72140761431001930_0506424275","image",2025-09-10 16:00:00,1086,30,"#AppleEvent2025"
"80668979429737734_1589762499","carousel",2025-09-30 14:00:00,1036,27,"#AppleEvent2025"
"34515522403320383_9199879201","reel",2025-08-07 14:00:00,187,6,"#AppleEvent2025"
"81777430542769863_0580448116","reel",2025-09-06 06:00:00,248,7,"#AppleEvent2025"
"74488026941131328_9350164807","image",2025-08-31 02:00:00,475,12,"#AppleEvent2025"
"32747941448502902_3896458685","image",2025-10-06,91,2,"#AppleEvent2025"
"28602898640654524_9528640759","carousel",2025-08-23 12:00:00,36,5,"#AppleEvent2025"
"64406323409382499_5006936925","carousel",2025-09-07 19:00:00,427,15,"#AppleEvent2025"
"84300580788593085_6379937561","image",2025-08-29 02:00:00,488,17,"#AppleEvent2025"
"29607287869032102_2646931516","reel",2025-08-08 09:00:00,179,3,"#AppleEvent2025"
"24454856672805391_1982364264","image",2025-08-23 19:00:00,134,2,"#AppleEvent2025"
"47449582628418545_3804495848","image",2025-07-20 06:00:00,452,16,"#AppleEvent2025"
"62232605958066700_9091456968","image",2025-08-26 11:00:00,396,16,"#AppleEvent2025"
"96326345082951542_7465439637","image",2025-09-29 07:00:00,278,7,"#AppleEvent2025"
"87131390830484960_9552780798","image",2025-07-20 12:00:00,14,0,"#AppleEvent2025"
"79478305916578401_3217921402","carousel",2025-08-19 01:00:00,330,3,"#AppleEvent2025"
"08392595962815952_3133484479","reel",2025-09-12 13:00:00,399,10,"#AppleEvent2025"
"46247719182138740_7125472968","carousel",2025-08-16 13:00:00,62,1,"#AppleEvent2025"
"84625688535940125_7076510366","image",2025-09-15 01:00:00,303,10,"#AppleEvent2025"
"27528685732774869_5127290993","reel",2025-09-04 15:00:00,106,2,"#AppleEvent2025"
"51482505927342158_0964416818","image",2025-09-24 03:00:00,63,2,"#AppleEvent2025"
"97999569942847072_0784710861","image",2025-09-28 02:00:00,67,4,"#AppleEvent2025"
"19433098730890781_2408360070","reel",2025-08-20 11:00:00,166,5,"#AppleEvent2025"
"52183504622130848_3803120835","reel",2025-09-23 06:00:00,230,5,"#AppleEvent2025"
"29310497262656652_1629886598","carousel",2025-10-01 05:00:00,1318,41,"#AppleEvent2025"
"58565694368730215_0776043152","carousel",2025-09-02 08:00:00,843,20,"#AppleEvent2025"
"10697260754352812_7422477600","image",2025-09-27 02:00:00,87,2,"#AppleEvent2025"
"42940410718458566_1182769651","carousel",2025-09-04 07:00:00,210,3,"#AppleEvent2025"
"71022258331470011_9031561448","image",2025-09-20 07:00:00,714,24,"#AppleEvent2025"
"87585076745920052_0113377795","carousel",2025-10-03 17:00:00,663,18,"#AppleEvent2025"
"52737393374307817_4466163052","image",2025-09-06 12:00:00,316,11,"#AppleEvent2025"
"55243560057853468_0322105475","reel",2025-08-11 18:00:00,970,33,"#AppleEvent2025"
"62667000846622826_7035972089","carousel",2025-09-14 03:00:00,322,8,"#AppleEvent2025"
"45853767891405421_6850320548","carousel",2025-09-26 15:00:00,214,10,"#AppleEvent2025"
"02572561542491042_1811193037","reel",2025-08-16 10:00:00,493,21,"#AppleEvent2025"
"80512884900995697_4584072499","carousel",2025-08-17 03:00:00,301,13,"#AppleEvent2025"
"54614997546056989_3423433162","image",2025-10-07 02:00:00,77,3,"#AppleEvent2025"
"07480954973042820_7901371394","carousel",2025-09-04 17:00:00,1036,25,"#AppleEvent2025"
"64795375259794435_4926549729","reel",2025-08-12 21:00:00,31,2,"#AppleEvent2025"
"15821931891410172_1462930761","reel",2025-09-06 09:00:00,126,5,"#AppleEvent2025"
"00802819073907783_5300959411","carousel",2025-08-22 22:00:00,456,15,"#AppleEvent2025"
"19524819892934595_5711837400","image",2025-08-23 23:00:00,62,3,"#AppleEvent2025"
"58904759768032327_3635474283","image",2025-09-14,258,3,"#AppleEvent2025"
"92960736422246080_5492408875","reel",2025-09-15 14:00:00,346,14,"#AppleEvent2025"
"43491309321092920_6920214974","reel",2025-10-01 16:00:00,418,10,"#AppleEvent2025"
"76104432974576323_8154935729","carousel",2025-07-21 08:00:00,141,5,"#AppleEvent2025"
"29982110491282707_0852473444","reel",2025-09-06 19:00:00,248,6,"#AppleEvent2025"
"31554584964459846_0890798331","image",2025-10-08 09:00:00,177,4,"#AppleEvent2025"
"92037400741534600_9299413956","carousel",2025-09-26 09:00:00,57,0,"#AppleEvent2025"
"32463490355127626_6037422210","image",2025-09-22 14:00:00,276,8,"#AppleEvent2025"
"41206196217759702_0077250843","carousel",2025-09-21 01:00:00,135,5,"#AppleEvent2025"
"86811161776557157_7646969151","carousel",2025-09-18 08:00:00,553,11,"#AppleEvent2025"
"75405842029300133_0578735088","reel",2025-07-26 23:00:00,118,0,"#AppleEvent2025"
"76113040458086220_7058058162","image",2025-10-08 02:00:00,781,19,"#AppleEvent2025"
"74633203502296271_0794061563","reel",2025-10-05 15:00:00,195,12,"#AppleEvent2025"
"17934363895118182_9609213451","reel",2025-08-23 04:00:00,119,1,"#AppleEvent2025"
"76089763017649082_2042516880","image",2025-08-28 20:00:00,505,16,"#AppleEvent2025"
"67985255819974561_2205428644","carousel",2025-10-05 07:00:00,110,4,"#AppleEvent2025"
"18073643281397227_9066677082","reel",2025-09-15 18:00:00,1444,36,"#AppleEvent2025"
"05326149189959344_9137335838","carousel",2025-09-26 03:00:00,427,6,"#AppleEvent2025"
"95095247454448582_0961006217","reel",2025-10-05 15:00:00,134,5,"#AppleEvent2025"
"26664238912757979_6996007264","image",2025-09-27 13:00:00,622,23,"#AppleEvent2025"
"21136592233591837_2568001260","image",2025-10-04 17:00:00,30,0,"#AppleEvent2025"
"30348305164229664_2105976193","carousel",2025-08-25 12:00:00,137,4,"#AppleEvent2025"
"33941011929887185_3577554820","carousel",2025-10-04 10:00:00,280,8,"#AppleEvent2025"
"66311065603622218_6074580906","image",2025-10-04 01:00:00,95,3,"#AppleEvent2025"
"28269909848720052_6947954358","image",2025-10-06 07:00:00,211,7,"#AppleEvent2025"
"78466266742672454_5011785456","image",2025-08-18 08:00:00,337,12,"#AppleEvent2025"
"86305478703944235_6802721219","reel",2025-10-03 13:00:00,153,3,"#AppleEvent2025"
"66542968914372335_5115273923","image",2025-09-17 13:00:00,104,5,"#AppleEvent2025"
"05130688450602567_1234242786","image",2025-07-21 03:00:00,57,5,"#AppleEvent2025"
"39975284711870869_2568412614","image",2025-09-23 17:00:00,63,1,"#AppleEvent2025"
"80901989889948823_5795479572","image",2025-08-31 04:00:00,15,0,"#AppleEvent2025"
"79379855348897143_9794581017","reel",2025-10-04 02:00:00,114,3,"#AppleEvent2025"
